能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
燃氣(LNG)		興達CC#2	445.2	405.5	91.085%	 	
燃氣(LNG)		興達CC#3	445.2	394.3	88.569%	 	
燃氣(LNG)		興達CC#4	445.2	391.5	87.940%	 	
燃氣(LNG)		興達CC#5	445.2	433.1	97.284%	 	
燃氣(LNG)		南部CC#1	288.8	201.0	69.598%	 	
燃氣(LNG)		南部CC#2	288.8	250.1	86.600%	 	
燃氣(LNG)		南部CC#3	288.8	263.6	91.274%	 	
燃氣(LNG)		南部CC#4	251.4	227.8	90.613%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	284.1	51.655%	 	
燃氣(LNG)		小計	12829.8(23.264%)	11568.3(36.908%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	440.3	97.844%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	457.8	95.375%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	440.0	86.810%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	452.1	87.616%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	501.3	98.294%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	442.1	87.224%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	440.3	86.869%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	1081.1	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.532%)	4255.0(13.575%)			
燃油(Oil)		協和#3	500.0	141.5	28.300%	 	
燃油(Oil)		協和#4	500.0	135.8	27.160%	 	
燃油(Oil)		澎湖尖山(註4)	129.8	38.7	29.815%	部分檢修	
燃油(Oil)		小計	1129.8(2.049%)	316.0(1.008%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	50.0	44.134%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	9.9	34.567%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.839%)	59.9(0.191%)			
水力(Hydro)		德基#1	78.0	32.0	41.026%	 	
水力(Hydro)		德基#2	78.0	76.6	98.205%	 	
水力(Hydro)		德基#3	78.0	76.0	97.436%	 	
水力(Hydro)		青山#1	92.0	85.0	92.391%	 	
水力(Hydro)		青山#2	92.0	86.0	93.478%	 	
水力(Hydro)		青山#3	92.0	89.3	97.065%	 	
水力(Hydro)		青山#4	92.0	89.0	96.739%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#2	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#3	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#4	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	水力排砂	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	水力排砂	
水力(Hydro)		馬鞍#2	66.7	0.0	0.000%	水力排砂	
水力(Hydro)		卓蘭#1	40.0	0.0	0.000%	水力排砂	
水力(Hydro)		卓蘭#2	40.0	0.0	0.000%	水力排砂	
水力(Hydro)		萬大#1	10.4	9.0	86.957%	 	
水力(Hydro)		萬大#2	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	18.8	95.431%	 	
水力(Hydro)		松林#1&2	20.9	0.0	0.000%	 	
水力(Hydro)		大觀一#1	22.0	3.2	14.545%	 	
水力(Hydro)		大觀一#2	22.0	3.3	15.000%	 	
水力(Hydro)		大觀一#3	22.0	3.2	14.545%	 	
水力(Hydro)		大觀一#4	22.0	2.9	13.182%	 	
水力(Hydro)		大觀一#5	22.0	2.4	10.909%	 	
水力(Hydro)		鉅工#1	21.8	7.4	34.023%	 	
水力(Hydro)		鉅工#2	21.8	2.2	10.115%	 	
水力(Hydro)		水里#1	12.8	10.4	81.569%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	40.7	83.704%	電源線限制	
水力(Hydro)		龍澗#2	48.6	40.6	83.539%	電源線限制	
水力(Hydro)		碧海	61.2	0.0	0.000%	水力排砂	
水力(Hydro)		烏來&桂山&粗坑	40.5	42.8	105.679%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	18.1	33.117%	 	
水力(Hydro)		翡翠#1	70.0	0.0	0.000%	 	
水力(Hydro)		石門#1	45.0	25.5	56.667%	 	
水力(Hydro)		石門#2	45.0	30.0	66.667%	 	
水力(Hydro)		曾文#1	50.0	49.3	98.600%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	0.0	0.000%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	0.0	0.000%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	0.0	0.000%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.0	0.000%	 	
水力(Hydro)		小計	2111.4(3.829%)	856.9(2.734%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	0.8	2.667%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	0.9	3.913%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	0.6	0.696%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	2.7	5.870%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	2.0	7.143%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	2.2	3.020%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	0.4	0.527%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	2.9	5.894%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	4.0	15.873%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	3.7	2.074%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	10.6	9.707%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	2.1	1.641%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	7.1	1.888%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	19.6	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	19.9	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	50.4	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	17.9	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	6.7	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	37.2	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	6.7	-	 	
風力(Wind)		小計	1408.4(2.554%)	198.4(0.633%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	0.000	0.000%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	0.000	0.000%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	0.000	0.000%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	0.000	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	0.000	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	0.000	0.000%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	永堯光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12540.4	0.000	0.000%	 	
太陽能(Solar)		小計	12894.6(23.382%)	0.0(0.000%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.3	35.714%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	2.1	32.563%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	17.0	44.503%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.082%)	19.4(0.062%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#2	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#3	250.0	150.1	60.040%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#4	250.0	150.1	60.040%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#1	267.0	180.0	67.416%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#2	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#3	267.0	180.0	67.416%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#4	267.0	148.0	55.431%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#5	267.0	146.0	54.682%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#6	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	電池(Battery)	電池(註16)	177.4	158.1	89.121%	 	
儲能(Energy Storage System)		小計	2779.4(5.040%)	1112.3(3.549%)			
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#2	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#3	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#4	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#2	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#3	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#4	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#5	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#6	-	0.0	-	 	
儲能負載(Energy Storage Load)	電池(Battery)	電池(註16)	-	0.0	-	 	
